,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,seamless_wer,whisper_wer
4952,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006939(023).wav,148524,ja maar d zou dat nu beginnen ze hebben mij gezegd nou de bouwvak,006939,,0 days 00:00:04,4.0,fn006939(023),0.14285714285714285,0.5714285714285714,0.21428571428571427,0.42857142857142855,0.6428571428571429
4953,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701304(003).wav,89388,uhm ja deze week ergens anders deze week uh woensdag,701304,west_vlaams,0 days 00:00:04,4.0,fv701304(003),0.2,0.9,0.2,0.9,0.7
4954,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006882(060).wav,146316,dus 't is maar net willen zij inderdaad aannemen dat er nog zestig euro in m'n portemonnee zat,006882,,0 days 00:00:04,4.0,fn006882(060),0.2222222222222222,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.3888888888888889
4955,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008032(031).wav,89100,ja ja ja en dat was vroeger nou vijftig gulden en dat was dan al duur soms uh wel goedkoop,008032,,0 days 00:00:04,4.0,fn008032(031),0.4,1.0,0.8,0.85,1.0
4956,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006853(052).wav,258764,waarom ze moesten naar de vormselfeest van een nichtje van uh angelo geloof ik of neefje van angelo in veghel,006853,,0 days 00:00:04,4.0,fn006853(052),0.1,0.7,0.3,0.45,0.55
4957,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901035(020).wav,116044,en dan gingen we gingen bij op die p poster schrijven hoe dat dat gerecht hoe dat dat gerecht heette,901035,vlaams_brab,0 days 00:00:04,4.0,fv901035(020),0.1,0.25,0.2,0.5,0.55
4958,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006761(053).wav,212812,hij z hij keek je wel aan nee maar daarom denk ik zei tegen want papa kwam dennis thuisbrengen en ik zei wacht 'ns effe weet je gelijk tegen papa verteld,006761,,0 days 00:00:04,4.0,fn006761(053),0.22580645161290322,0.5483870967741935,0.3870967741935484,0.7419354838709677,0.5806451612903226
4959,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700021(065).wav,325132,uhm en die is bij mij blijven zitten met de boekhouder mee en wij hebben gebabbeld over wat we wat we gingen doen en wil wat we niet gingen doen,700021,vlaams_brab,0 days 00:00:04,4.0,fv700021(065),0.1,0.16666666666666666,0.1,0.23333333333333334,0.3
4960,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006728(004).wav,266508,afgelopen zondag waren de winkels ook open dus toen zijn we eerst eventjes naar uhm uh burgers' dierenpark geweest en toen inderdaad gewoon via de stad terug,006728,,0 days 00:00:04,4.0,fn006728(004),0.1111111111111111,0.4444444444444444,0.25925925925925924,0.48148148148148145,0.37037037037037035
4961,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(007).wav,70924,enfin ga jij al direct naar bed gaan met die jongen bah neen,701204,west_vlaams,0 days 00:00:04,4.0,fv701204(007),0.38461538461538464,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
4962,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006717(088).wav,237228,ja en dan wordt dus osteopatisch gekeken naar m'n rug of dat ik dus een scheefstand heb en lilian denkt dus dat ik een sch een scheefstand heb,006717,,0 days 00:00:04,4.0,fn006717(088),0.21428571428571427,0.39285714285714285,0.17857142857142858,0.39285714285714285,0.42857142857142855
4963,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006729(045).wav,145452,maar dat moet 'k wel even vragen aan papa ja had je nog sms gestuurd ik had gebeld,006729,,0 days 00:00:04,4.0,fn006729(045),0.16666666666666666,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.6666666666666666
4964,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008037(064).wav,78780,en wij denken van wij zetten haar voor de ingang van 't restaurant af en dan parkeren wij even de auto,008037,,0 days 00:00:04,4.0,fn008037(064),0.09523809523809523,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.23809523809523808
4965,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701126(036).wav,126444,buurtbewoner raymond van gaver kijkt tevreden toe dit is een goede beurt en buurt en deze ontmoetingsplaats is welkom vertelt hij,701126,west_vlaams,0 days 00:00:04,4.0,fv701126(036),0.047619047619047616,0.5714285714285714,0.7142857142857143,0.5238095238095238,0.5714285714285714
4966,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900150(077).wav,140108,maar zo daarginds dat is wel uh trappen,900150,limburg,0 days 00:00:04,4.0,fv900150(077),0.25,0.625,0.25,0.625,0.5
4967,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006841(050).wav,182444,hupsakee kassa hoe is 't bouwtechnisch want dat wou jij ook nog h doen uh bouwtechnisch is ie perfect,006841,,0 days 00:00:04,4.0,fn006841(050),0.3157894736842105,1.0,0.3684210526315789,0.8421052631578947,0.7368421052631579
4968,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006888(036).wav,209996,ja dus uh die vind ik wel uh wel af ook en uhm ja dan moet ik nog uh nog n hoofdstuk schrijven want dat hadden,006888,,0 days 00:00:04,4.0,fn006888(036),0.19230769230769232,0.5384615384615384,0.34615384615384615,0.5384615384615384,0.5384615384615384
4969,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007024(021).wav,247244,nou ja d'r was een feestje of nee was die uh van 't uh nederlands foto instituut,007024,,0 days 00:00:04,4.0,fn007024(021),0.23529411764705882,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.6470588235294118
4970,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901166(083).wav,90716,ook op de kaderdriedaagse uh komt ze niet marc dubois komt ook niet,901166,vlaams_brab,0 days 00:00:04,4.0,fv901166(083),0.6153846153846154,0.46153846153846156,0.6923076923076923,0.7692307692307693,0.7692307692307693
4971,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701193(055).wav,79100,tuurlijk en 't was goed met hem geweest op de crche ja blijkbaar wel,701193,vlaams_brab,0 days 00:00:04,4.0,fv701193(055),0.14285714285714285,1.0,0.6428571428571429,0.5,0.7857142857142857
4972,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701116(026).wav,79882,en ik heb uh den helen tijd naar uhm uh aan de computer aan 't werken geweest voor de wim,701116,vlaams_brab,0 days 00:00:04,4.0,fv701116(026),0.4,0.6,0.6,0.75,0.8
4973,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006839(077).wav,171180,nou en nou uh denk 'k nou dat kan haast niet want carlo die die ja ja toe maar,006839,,0 days 00:00:04,4.0,fn006839(077),0.3157894736842105,1.0,0.6842105263157895,0.9473684210526315,0.8947368421052632
4974,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008143(057).wav,75980,ja ja die neef die die kan ik dus echt nooit verstaan ggg,008143,,0 days 00:00:04,4.0,fn008143(057),0.15384615384615385,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.46153846153846156
4975,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006734(064).wav,143308,kiesgebied kiezersgebied ja nou zal wel anyway,006734,,0 days 00:00:04,4.0,fn006734(064),0.2857142857142857,1.0,1.0,1.0,0.8571428571428571
4976,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701223(042).wav,103116,uhu uhu 'k heb vandaag uh toch weer weesten eten h,701223,west_vlaams,0 days 00:00:04,4.0,fv701223(042),0.9090909090909091,0.7272727272727273,1.0909090909090908,0.7272727272727273,0.7272727272727273
4977,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006935(020).wav,143820,oh nou gaan we alleen nog uh een ensemble doen oh,006935,,0 days 00:00:04,4.0,fn006935(020),0.09090909090909091,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.45454545454545453
4978,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008012(031).wav,89836,ja ja oh ja,008012,,0 days 00:00:04,4.0,fn008012(031),0.75,3.0,4.0,3.0,3.25
4979,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700185(013).wav,688332,'k ging 'k kwam hier thuis ik zeg ja ik ga met de fiets vertrekken en ik steek hem allee ja ik steek alles in mijne rugzak uh mijn portefeuille mijn gsm de sleutels en dan dan ja ik ik ben dan buiten ik kom toe in fnacie 't was half tien h ik kom toe in fnacie kijk geen brief mee dju,700185,oost_vlaams,0 days 00:00:04,4.0,fv700185(013),0.25396825396825395,0.4126984126984127,0.25396825396825395,0.20634920634920634,0.5555555555555556
4980,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901186(045).wav,141276,maar ja 't was voor vijf man dus ja ja 't zag er goed uit en ze had er zo niknakjes tussen gelegd en appelsienen en dan die chocaladecenten dan,901186,vlaams_brab,0 days 00:00:04,4.0,fv901186(045),0.26666666666666666,0.6,0.3333333333333333,0.7333333333333333,0.7
4981,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006911(030).wav,140204,dan ga je daar zitten en dan is 't bier drinken ja en nou is het half zes,006911,,0 days 00:00:04,4.0,fn006911(030),0.1111111111111111,0.5555555555555556,0.5,0.5555555555555556,0.4444444444444444
4982,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006760(060).wav,156236,oh dan ha had je niet uh nee want dan had je niet in uh grave stage gelopen nee wist ik ook niet dat je homo was,006760,,0 days 00:00:04,4.0,fn006760(060),0.2222222222222222,0.6666666666666666,0.37037037037037035,0.5185185185185185,0.5185185185185185
4983,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008186(007).wav,71804,ik denk dat dat 't vooral interessant is en dat uh dat we zijn verhuisd,008186,,0 days 00:00:04,4.0,fn008186(007),0.13333333333333333,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.4666666666666667
4984,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006847(022).wav,154604,en dan is 't goed ja maar dit uh zo op die manier uh nee dat vind 'k uh,006847,,0 days 00:00:04,4.0,fn006847(022),0.3157894736842105,1.0,0.3157894736842105,0.631578947368421,0.5789473684210527
4985,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700185(012).wav,145836,oh waarom hebt de dat nu vergeten ja 'k weet niet 'k had 'm,700185,oost_vlaams,0 days 00:00:04,4.0,fv700185(012),0.42857142857142855,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.8571428571428571
4986,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(053).wav,68716,ook ggg gewone romans enzovoort maar ook heel veel aparte boeken,008190,,0 days 00:00:04,4.0,fn008190(053),1.0,1.0,1.0,1.4545454545454546,1.0
4987,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006867(016).wav,147916,uh dat is een ka een uh een een een opleiding voor uh midden en hoger kadermanagement uh is dat,006867,,0 days 00:00:04,4.0,fn006867(016),0.45,0.7,0.55,0.75,0.75
4988,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700095(032).wav,151404,ah ja daar kunt de dat ook doen en maar in sint-amandsberg is 't gedaan h,700095,oost_vlaams,0 days 00:00:04,4.0,fv700095(032),0.3125,0.75,0.3125,0.75,0.875
4989,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007021(069).wav,174348,ja jobien die deed toch keistom de laatste keer dat je 'r had gezien ja dat was echt haar schuld,007021,,0 days 00:00:04,4.0,fn007021(069),0.25,0.4,0.6,0.45,0.45
4990,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008244(020).wav,71564,ja ja dus zodoende nou dan had u 't al vroeg uh op 't eten,008244,,0 days 00:00:04,4.0,fn008244(020),0.4666666666666667,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6
4991,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901152(001).wav,130268,ach ja kijk sorry hoor voor daarnet maar ja ja kijk 't was 't volgende uh dus mijn gsm ging zei ik h op 't einde van ons vorige gesprek,901152,oost_vlaams,0 days 00:00:04,4.0,fv901152(001),0.36666666666666664,0.7,0.5666666666666667,0.6333333333333333,0.8
4992,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006808(085).wav,267596,kwam d'r een andere aan uh kwam geloof ik weet ik veel fisichella kwam voorbij laten die gasten blijven niet achter die auto lopen nee die gaan in n keer alle kanten op rennen omdat er een auto aankomt,006808,,0 days 00:00:04,4.0,fn006808(085),0.10256410256410256,0.41025641025641024,0.23076923076923078,0.3076923076923077,0.38461538461538464
4993,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700178(073).wav,189324,tja ik weet niet ggg maar 'k zal 't wel zien,700178,limburg,0 days 00:00:04,4.0,fv700178(073),0.5454545454545454,1.0,0.6363636363636364,1.0,0.9090909090909091
4994,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006835(080).wav,191180,oh daar ga 'k misschien vanavond wel naartoe oh ggg h dat vind 'k leuk ja beetje 't uh vakantie afsluiten,006835,,0 days 00:00:04,4.0,fn006835(080),0.2857142857142857,0.8095238095238095,0.5238095238095238,0.7142857142857143,0.6190476190476191
4995,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701205(009).wav,98588,ah ge moet dat koken en uh boter uh stoven en dat erin doen maar dat ga wel lukken,701205,west_vlaams,0 days 00:00:04,4.0,fv701205(009),0.47368421052631576,0.631578947368421,0.5263157894736842,0.8947368421052632,0.9473684210526315
4996,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008092(006).wav,70252,ggg geslapen ja nou niks bijzonders hoor nee,008092,,0 days 00:00:04,4.0,fn008092(006),0.25,1.0,0.5,1.0,1.125
4997,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006870(114).wav,160972,nou dus ik zeg tegen haar ja ze was vrij dus dan met en met wie moet ze spelen want ja,006870,,0 days 00:00:04,4.0,fn006870(114),0.047619047619047616,0.38095238095238093,0.23809523809523808,0.5238095238095238,0.47619047619047616
4998,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701293(031).wav,176780,en ze woont nu xxx sinds twee maand in gent dus in de uh wat was 't de neckerputstraat of uh zoiets allee in elk geval tegen de rooigem daar tegen 't rooigemzwembad,701293,limburg,0 days 00:00:04,4.0,fv701293(031),0.30303030303030304,0.5454545454545454,0.3939393939393939,0.42424242424242425,0.6666666666666666
4999,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008313(040).wav,109308,had ik uh her hernoemd sorry uhm underscore marijke en had ik naar marijke gemaild met een verhaaltje erbij,008313,,0 days 00:00:04,4.0,fn008313(040),0.42105263157894735,0.8421052631578947,0.8421052631578947,0.7368421052631579,0.7368421052631579
5000,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701052(032).wav,86460,iedereen die lid is krijgt korting maar iedereen gewoon mag meedoen en uh welke organisatie is dat dan,701052,oost_vlaams,0 days 00:00:04,4.0,fv701052(032),0.05555555555555555,1.0,0.3333333333333333,0.5,0.3333333333333333
5001,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006890(052).wav,135468,wat een eikel dan hij kan xxx z'n vriendjes niet in toom houden of zo weet je wel,006890,,0 days 00:00:04,4.0,fn006890(052),0.3888888888888889,1.0,0.6111111111111112,0.7222222222222222,0.7222222222222222
5002,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006846(024).wav,134796,ja dat had 'k even niet bedacht dat die natuurlijk ook een uh hele aal naar binnen werken,006846,,0 days 00:00:04,4.0,fn006846(024),0.2222222222222222,0.5,0.2777777777777778,0.4444444444444444,0.3888888888888889
5003,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(066).wav,106732,ja en uh op zich is 't ook een heel interessant iemand want hij is voorzitter van een soort graduate school die heel erg lijkt op ons pcn,008190,,0 days 00:00:04,4.0,fn008190(066),0.17857142857142858,1.0,0.5357142857142857,0.42857142857142855,1.0
5004,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006789(018).wav,196268,nou dimi d dimi is uh afgelopen zom nee vorig jaar gebeten door een jack russel,006789,,0 days 00:00:04,4.0,fn006789(018),0.6875,0.75,0.6875,0.9375,0.875
5005,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900277(044).wav,158444,mm-hu en ik heb daarvoor een scanner en een aansluiting gekregen,900277,vlaams_brab,0 days 00:00:04,4.0,fv900277(044),0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.7272727272727273
5006,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701071(024).wav,80844,'k heb 'k ik hem proberen uit te leggen maar dat ging niet ook dat systeem van dat opschrijven dat is niet goed jong,701071,oost_vlaams,0 days 00:00:04,4.0,fv701071(024),0.375,0.5833333333333334,0.5,0.5416666666666666,0.5416666666666666
5007,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008217(073).wav,85244,dan uh neem je natuurlijk naar schiermonnikoog mag dat sowieso al niet je auto meenemen,008217,,0 days 00:00:04,4.0,fn008217(073),0.26666666666666666,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.6
5008,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006788(055).wav,306860,dat was een jongetje die is vijftien ja maar uh nee ze zei liever wil ik die weer hebben voor oppas mama zei ze want die geeft dimitri steeds straf,006788,,0 days 00:00:04,4.0,fn006788(055),0.13333333333333333,0.5666666666666667,0.36666666666666664,0.6333333333333333,0.5666666666666667
5009,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700140(088).wav,136876,en d'r is dus niemand die u durft aanspreken en iedereen staat te fezelen over u h,700140,vlaams_brab,0 days 00:00:04,4.0,fv700140(088),0.35294117647058826,0.5294117647058824,0.35294117647058826,0.6470588235294118,0.4117647058823529
5010,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006933(068).wav,160972,maar nou krijgt ie elke want die heeft ook zo'n uh zo'n spuitje zo xxx jos heeft,006933,,0 days 00:00:04,4.0,fn006933(068),0.4117647058823529,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.7647058823529411
5011,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901051(063).wav,185484,jaja dat uh ben ik van plan van dit jaar h da 's gemakkelijker tegen 't onkruid en ja of d uw aardbeien daar minder snel van rotten dat kan ik nu wel niet zeggen,901051,vlaams_brab,0 days 00:00:04,4.0,fv901051(063),0.3142857142857143,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.4
5012,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006733(022).wav,177648,ik zeg daar had je 't over dus dat 'k kon terugvragen en dat van 't vorig jaar daar moet je wel iets heel anders v daar had ie 't helemaal niet over gehad,006733,,0 days 00:00:04,4.0,fn006733(022),0.35294117647058826,0.5882352941176471,0.4117647058823529,0.6764705882352942,0.6176470588235294
5013,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008356(050).wav,132268,h en dat staat dus alleen maar bij de tabellen zelf kijk en daar denk ik ook van je moet er dus ook wel aardige statistiekva-uh-kennis hebben wil je dit dus echt goed kunnen waarderen,008356,,0 days 00:00:04,4.0,fn008356(050),0.37142857142857144,1.0,0.5428571428571428,0.5714285714285714,0.6571428571428571
5014,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006700(000).wav,164364,maar wil jij dan ook 't formulier waarin jij je toe-ge-te-stemming geeft meteen opsturen morgen,006700,,0 days 00:00:04,4.0,fn006700(000),0.13333333333333333,0.4666666666666667,0.2,0.26666666666666666,0.3333333333333333
5015,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700030(099).wav,139532,ik geef dat pilleke absoluut niet en die gynaecoloog moet maar beslissen wat dat ze gaat doen,700030,oost_vlaams,0 days 00:00:04,4.0,fv700030(099),0.11764705882352941,0.47058823529411764,0.11764705882352941,0.47058823529411764,0.47058823529411764
5016,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006764(039).wav,161580,'k heb 'm wel twee keer afgespeeld dat stukje ja ja ggg en met dvd kun je niet echt terugspoelen eigenlijk,006764,,0 days 00:00:04,4.0,fn006764(039),0.19047619047619047,0.6190476190476191,0.42857142857142855,0.5238095238095238,0.47619047619047616
5017,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700070(005).wav,173804,uhm maar ja dat betekende dan ook bijvoorbeeld naar marcel toe dat marcel zonder printer ging vallen,700070,west_vlaams,0 days 00:00:04,4.0,fv700070(005),0.058823529411764705,0.35294117647058826,0.058823529411764705,0.47058823529411764,0.35294117647058826
5018,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006824(070).wav,170988,want ik wist gewoon dat 't heel populair was maar vooral in dan in de he in de hem in de hema-scene hoor mij nou,006824,,0 days 00:00:04,4.0,fn006824(070),0.32,0.6,0.44,0.44,0.56
5019,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008227(097).wav,109644,of tegen uh tegen de avond aan ja maar ook uh nee maar 'k bedoel om pim uh om op te passen,008227,,0 days 00:00:04,4.0,fn008227(097),0.22727272727272727,0.6818181818181818,0.45454545454545453,0.6363636363636364,0.7272727272727273
5020,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008305(051).wav,95548,oh 'k weet wel dat ik een paar diensten veranderd heb van oktober de tweede en de negende,008305,,0 days 00:00:04,4.0,fn008305(051),0.1111111111111111,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.3888888888888889
5021,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700013(012).wav,202380,want hij zegt altijd ik hoor het niet ja ja ge kunt dat laten nazien h bij gelegenheid,700013,vlaams_brab,0 days 00:00:04,4.0,fv700013(012),0.16666666666666666,1.0,0.16666666666666666,0.6111111111111112,0.5
5022,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006870(007).wav,166348,'t uh uit uit verschillende landen ja en dan had je ook amerika weet je wel,006870,,0 days 00:00:04,4.0,fn006870(007),0.125,0.5625,0.625,0.75,0.625
5023,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008322(039).wav,78700,nee ik moest tien minuten wachten nog toen kwam 't zootje aan ze waren tien minuten te vroeg aange aangekomen,008322,,0 days 00:00:04,4.0,fn008322(039),0.2,0.4,0.5,0.3,0.6
5024,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006745(057).wav,302476,en dan zou ze eerst van berlijn helemaal weer naar 't zuiden naar franfurt moeten en dan weer naar 't noorden naar uh ja naar nederland en naar bremen,006745,,0 days 00:00:04,4.0,fn006745(057),0.1724137931034483,0.4827586206896552,0.3103448275862069,0.3448275862068966,0.41379310344827586
5025,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008265(108).wav,71644,h pia hoe is ie goed oh mooi met jou ook,008265,,0 days 00:00:04,4.0,fn008265(108),0.2727272727272727,0.8181818181818182,0.45454545454545453,0.9090909090909091,1.0
5026,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701073(042).wav,80188,'k heb 't boelke opgesteld en ze hebben een eigen geluidstechnieker h maar ze werken met een systeem drie keer stereo,701073,oost_vlaams,0 days 00:00:04,4.0,fv701073(042),0.19047619047619047,0.5238095238095238,0.38095238095238093,0.47619047619047616,0.7142857142857143
5027,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006782(037).wav,131788,daar is dit toch ook voor of niet nee nee dit is wel voor wat anders oh,006782,,0 days 00:00:04,4.0,fn006782(037),0.11764705882352941,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.4117647058823529
5028,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008275(064).wav,97180,toen heb ik uh een een volledige virusscan uh uitgevoerd duurt uh tien minuten overigens,008275,,0 days 00:00:04,4.0,fn008275(064),0.26666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.7333333333333333
5029,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700005(071).wav,147564,dat is iwein en gerda is voo volgende week zaterdag ah,700005,west_vlaams,0 days 00:00:04,4.0,fv700005(071),0.2727272727272727,1.0,0.2727272727272727,0.8181818181818182,0.6363636363636364
5030,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008025(112).wav,76076,ja dank je wel en dan uh bel ik je nog wel eventjes hoe 't is gegaan ja is prima joh,008025,,0 days 00:00:04,4.0,fn008025(112),0.23809523809523808,0.47619047619047616,0.2857142857142857,0.7142857142857143,0.6666666666666666
